"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000112208",2370.11026529954,0.0297173051495753,0.15357415560579,0.193504597387185,0.846563805906241,0.908337423889211,"BAG2"
"ENSG00000123411",7.19816489642517,-0.162118191860589,0.837362228312104,-0.193605809265335,0.846484549126208,0.908337423889211,"IKZF4"
"ENSG00000131437",233.190338494773,0.0426961519270222,0.220526209189744,0.193610329057467,0.846481009813318,0.908337423889211,"KIF3A"
"ENSG00000164818",1863.41957229165,0.0245601618662765,0.126932380047257,0.193490123301342,0.846575140369161,0.908337423889211,"DNAAF5"
"ENSG00000198538",77.6519925324417,-0.0549158351756064,0.283472500664913,-0.193725440904482,0.846390870242097,0.908337423889211,"ZNF28"
"ENSG00000166595",1817.45499116111,-0.020520072864831,0.106255703903217,-0.193119730151351,0.846865201081384,0.908575077283573,"CIAO2B"
"ENSG00000145365",728.42709808023,0.0331870684232525,0.172039896066442,0.19290332755395,0.847034678970398,0.908609773418339,"TIFA"
"ENSG00000186451",3.37529534880562,0.242581290998295,1.25707310395329,0.192973097774041,0.846980036941719,0.908609773418339,"SPATA12"
"ENSG00000117399",2488.20139442518,-0.029980561644753,0.156044956305962,-0.192127719821774,0.847642162098641,0.909187816898907,"CDC20"
"ENSG00000059145",30.0127378823347,-0.0949337298711999,0.494888806957584,-0.191828403747544,0.84787662115553,0.90936569056511,"UNKL"
"ENSG00000111961",156.746672027763,0.039202440567325,0.204705783919652,0.191506267271432,0.848128970837887,0.909484650596816,"SASH1"
"ENSG00000117479",159.720776679181,0.0484123751231187,0.252906547893865,0.191423968759542,0.848193442915663,0.909484650596816,"SLC19A2"
"ENSG00000225190",282.21205961722,-0.0349916704701405,0.182773367038433,-0.191448409782715,0.848174295883252,0.909484650596816,"PLEKHM1"
"ENSG00000125246",51.2314367594159,0.0724589929675546,0.380433290488385,0.190464385686475,0.848945248427195,0.910065531860407,"CLYBL"
"ENSG00000166343",12.7412141361073,0.132817793671406,0.698123151024666,0.190249805462638,0.849113384634039,0.910065531860407,"MSS51"
"ENSG00000185515",69.0312617117128,0.0646656374436729,0.339975809799604,0.190206584056052,0.849147251975102,0.910065531860407,"BRCC3"
"ENSG00000198223",6.32208797205314,0.204494801329189,1.07501686113625,0.190224738533911,0.849133026492686,0.910065531860407,"CSF2RA"
"ENSG00000254285",36.7704426430044,0.103600712840681,0.543689778678325,0.190551150497124,0.848877265053255,0.910065531860407,"KRT8P3"
"ENSG00000266028",82.3945277156589,-0.0753230570568518,0.395387616849382,-0.190504340163858,0.848913942506425,0.910065531860407,"SRGAP2"
"ENSG00000162997",13.2236060003935,-0.173716056550302,0.915489800685689,-0.189752039203704,0.849503440146809,0.910300023078228,NA
"ENSG00000164305",1518.62324845895,-0.0226642044877908,0.119404549069439,-0.189810226364245,0.849457842097869,0.910300023078228,"CASP3"
"ENSG00000137821",213.20568697933,-0.036713122935711,0.194319946435819,-0.18893131461333,0.850146650029005,0.910841951773476,"LRRC49"
"ENSG00000198886",11.6514146383917,-0.152357429023694,0.806212481271335,-0.188979248725395,0.850109080850236,0.910841951773476,"MT-ND4"
"ENSG00000100815",584.610164366322,-0.03108754977414,0.164789698709223,-0.188649836838376,0.850367269903504,0.911004664361819,"TRIP11"
"ENSG00000157045",714.692780438955,0.0298568558230994,0.158458857376927,0.188420239280652,0.850547235183297,0.911123800599343,"NTAN1"
"ENSG00000154265",205.268196630041,0.0377500548269789,0.200656275324,0.188132939107057,0.850772440426233,0.911144072422857,"ABCA5"
"ENSG00000167775",1137.90580187413,0.0402730995724562,0.214013289587117,0.18818036791151,0.850735261692753,0.911144072422857,"CD320"
"ENSG00000176894",7.22892085436123,0.176770209584212,0.9395319743364,0.188147092821472,0.850761345505554,0.911144072422857,"PXMP2"
"ENSG00000107864",28.3439439279115,0.093311069379927,0.497361496659011,0.187612169431565,0.851180685820667,0.911507618216393,"CPEB3"
"ENSG00000196531",6418.405471966,-0.0305584469734232,0.162963043730701,-0.187517649853924,0.851254786546915,0.9115133071946,"NACA"
"ENSG00000121716",3.25941635172536,-0.251955073984439,1.34487243143084,-0.187344961571098,0.851390172760426,0.911584613707854,"PILRB"
"ENSG00000168970",5.43710896941684,-0.235169721894205,1.25777979734208,-0.186972093518406,0.851682513224374,0.911750281365017,"JMJD7-PLA2G4B"
"ENSG00000174446",24.9444717608639,-0.0897633169733559,0.47986718974766,-0.187058667254492,0.851614634831648,0.911750281365017,"SNAPC5"
"ENSG00000134294",11201.6021990391,0.0188400556288121,0.100960680978221,0.186607850167693,0.851968111326551,0.911982344550297,"SLC38A2"
"ENSG00000173611",60.8091235909326,-0.0577659238810043,0.310261248569077,-0.186184785072001,0.852299855100015,0.912263762514563,"SCAI"
"ENSG00000135686",237.713230528941,-0.0336315133884372,0.180725403920232,-0.186091787091988,0.85237278237335,0.912268131752625,"KLHL36"
"ENSG00000133193",440.096589372806,-0.0419062905182053,0.226154637341685,-0.185299275799909,0.85299430602204,0.912859598538044,"VCF1"
"ENSG00000151276",194.875959222658,0.0369020680775906,0.199265510143709,0.185190442896902,0.853079664905281,0.912877221970433,"MAGI1"
"ENSG00000183864",78.4519371044299,0.0897402325636135,0.485295727494176,0.184918653677392,0.853292839791114,0.913031606917963,"TOB2"
"ENSG00000105392",3.91761495996493,-0.276901310199941,1.49962424805578,-0.184647127811474,0.853505818817095,0.913112030126378,"CRX"
"ENSG00000196459",7.26840696082866,0.201874205467705,1.09285124583317,0.184722491956167,0.853446703738137,0.913112030126378,"TRAPPC2"
"ENSG00000141013",51.5685924585002,0.0639965553544818,0.347205555166896,0.184318926935716,0.853763266749741,0.913239994163773,"GAS8"
"ENSG00000267040",54.4641521130856,-0.0720356455709465,0.390784922847635,-0.184335785132204,0.853750042432669,0.913239994163773,"ATP8B1-AS1"
"ENSG00000138185",9.25961049280613,0.162008474683605,0.880230467212644,0.184052337107376,0.853972397096177,0.913389961572479,"ENTPD1"
"ENSG00000196247",115.01758947033,-0.0477467572540104,0.259823135859729,-0.183766380526588,0.854196731385358,0.91355616526129,"ZNF107"
"ENSG00000055147",143.163247239359,-0.0398570591043976,0.217655361688791,-0.183120042599209,0.854703829953415,0.913887969455036,"FAM114A2"
"ENSG00000124614",42.7664769959761,-0.0833555579226494,0.455184327725532,-0.183124841620011,0.854700064555172,0.913887969455036,"RPS10"
"ENSG00000263956",36.7333297046639,0.0883847837929867,0.482694108326569,0.183107235552147,0.854713878609634,0.913887969455036,"NBPF11"
"ENSG00000198585",60.7416201348855,-0.0764408448245823,0.41836099491816,-0.182715037379466,0.855021616265652,0.914069498760481,"NUDT16"
"ENSG00000268964",4.71389511727199,0.186495688836045,1.02043728570506,0.182760559074621,0.85498589660968,0.914069498760481,"ERVV-2"
"ENSG00000108055",850.204602213687,0.0220862736166482,0.120939307538628,0.182622788786796,0.855094002178628,0.914073138340513,"SMC3"
"ENSG00000179148",4.97488870885178,0.249090345994175,1.36504356043447,0.182477946648746,0.855207659818903,0.914120892172322,"ALOXE3"
"ENSG00000111639",1293.98750212474,0.025678702390663,0.140790276324794,0.182389743531889,0.855276874285387,0.91412113737342,"MRPL51"
"ENSG00000173531",36.5484842986166,0.107886760952392,0.591879984681278,0.182278103238258,0.855364481894472,0.914141039566388,"MST1"
"ENSG00000005436",233.997505841866,-0.0341787657910606,0.18781096627405,-0.181984931280252,0.855594551529333,0.914313177606063,"GCFC2"
"ENSG00000138078",9.93497976042797,-0.148509638566799,0.816675344581154,-0.181846604715323,0.855703108952135,0.914355446877247,"PREPL"
"ENSG00000146021",3.29763740361788,-0.278397548314834,1.53224454405263,-0.181692634766054,0.855823946371178,0.914410829976172,"KLHL3"
"ENSG00000148843",894.874665809128,-0.0208031118296271,0.114649591050014,-0.18144950748714,0.856014762388895,0.914540967218838,"PDCD11"
"ENSG00000268858",21.9424625061178,-0.125205992813971,0.690410497833495,-0.181350071018426,0.856092806534825,0.914550611044257,NA
"ENSG00000157184",303.601097533311,-0.028434903793191,0.157335771969246,-0.180727519478209,0.856581457044339,0.914998862337327,"CPT2"
"ENSG00000101945",785.236785167402,0.0190981351538806,0.105863328226305,0.180403691002935,0.85683565686482,0.915196621724628,"SUV39H1"
"ENSG00000154898",28.3124236278736,0.0830678120392581,0.46097015479976,0.180202147957587,0.8569938722113,0.915218069041904,NA
"ENSG00000168026",31.1798086436293,0.0830367469943644,0.46077684201539,0.180210330517415,0.856987448625214,0.915218069041904,"TTC21A"
"ENSG00000108960",123.06946064832,0.0394734344830803,0.219245015820861,0.180042562588209,0.857119154014456,0.915278097336252,"MMD"
"ENSG00000084093",816.458388342378,-0.0243300765159175,0.135444317337317,-0.179631578453932,0.857441811894057,0.915548867800818,"REST"
"ENSG00000115944",1652.64611172592,-0.0167137910774027,0.0932736382599423,-0.179190941719496,0.857787776074152,0.91578093074731,"COX7A2L"
"ENSG00000125454",434.664665954169,-0.030970989142371,0.17307815275547,-0.178942221472214,0.857983069853286,0.91578093074731,"SLC25A19"
"ENSG00000140320",154.675192238692,-0.0477226981735402,0.26673439525693,-0.178914677005085,0.858004698153184,0.91578093074731,"BAHD1"
"ENSG00000166435",26.3771686286884,-0.0870242256093763,0.486107823438539,-0.179022474877694,0.857920054367418,0.91578093074731,"XRRA1"
"ENSG00000241106",3.29441457398335,0.245760561824676,1.37171798720627,0.179162600561364,0.857810028957495,0.91578093074731,"HLA-DOB"
"ENSG00000172500",2799.1385628734,-0.0232717595867416,0.13045373475396,-0.178390903339279,0.858415992809141,0.91614612763482,"FIBP"
"ENSG00000099834",4.46299967394996,0.252118630583351,1.41655457251033,0.177980174908871,0.858738545285441,0.916260542671939,"CDHR5"
"ENSG00000121022",720.270840569146,0.0189179289588304,0.106260063017512,0.178034234326707,0.858696090096716,0.916260542671939,"COPS5"
"ENSG00000130856",12.058118414689,0.128609931413023,0.723127220125086,0.177852427392757,0.85883887253385,0.916260542671939,"ZNF236"
"ENSG00000146731",9196.7595717547,-0.0195048262401679,0.109692202384684,-0.177814154663115,0.858868930686601,0.916260542671939,"CCT6A"
"ENSG00000256667",12.0419766398168,0.1267416534893,0.711946414324341,0.178021338318814,0.858706217849935,0.916260542671939,NA
"ENSG00000111731",198.786600141355,-0.0491294661517736,0.276457325984862,-0.177710849140109,0.858950064493907,0.916269343668586,"C2CD5"
"ENSG00000134419",17.3228672995194,-0.113250229978304,0.637571256278064,-0.177627565331948,0.859015474786419,0.916269343668586,"RPS15A"
"ENSG00000263874",5.45326204335816,0.192544732969308,1.08661749796828,0.177196422227069,0.859354105846694,0.916556765661184,"LASP1NB"
"ENSG00000154144",771.798781960038,0.0219890299089123,0.124378573436531,0.176791140960731,0.859672447934443,0.916822503628113,"TBRG1"
"ENSG00000094880",593.27833273507,-0.0249462676587146,0.141275210484615,-0.176579228395,0.859838911020937,0.916926236112863,"CDC23"
"ENSG00000133195",48.0575361939096,-0.0753810232569604,0.427198899734281,-0.17645416058854,0.859937158109455,0.916957212690786,"SLC39A11"
"ENSG00000081154",2174.83797295083,-0.0171078334290022,0.0974832987305598,-0.175495019678064,0.86069068377625,0.917618393201026,"PCNP"
"ENSG00000221949",8.26906358019743,-0.147127815121799,0.838389552495261,-0.175488607514143,0.86069572176406,0.917618393201026,"LINC01465"
"ENSG00000102226",762.838814346107,-0.0218566792294748,0.124682581113126,-0.175298578472994,0.860845028690808,0.917654036375871,"USP11"
"ENSG00000168591",348.470441327051,0.0254753622994768,0.145349429225203,0.175269778734428,0.860867657247638,0.917654036375871,"TMUB2"
"ENSG00000090054",1323.68242134808,-0.0224783086201072,0.128376988077051,-0.175096089702741,0.861004130772945,0.917725686685352,"SPTLC1"
"ENSG00000182185",21.013855822866,-0.0889485364286797,0.508762015346118,-0.17483328893602,0.861210630383698,0.917871958756083,"RAD51B"
"ENSG00000155629",6.31899214996944,-0.219660527320325,1.2572516351324,-0.174714847196991,0.861303700844123,0.917897325067193,"PIK3AP1"
"ENSG00000106263",2759.13775251318,-0.0161317701798847,0.0925424564051521,-0.174317505786312,0.861615942236035,0.918034535610488,"EIF3B"
"ENSG00000130741",14201.3769910589,-0.0206930381727972,0.118775109238514,-0.174220325331322,0.861692312501918,0.918034535610488,"EIF2S3"
"ENSG00000164610",415.30715554635,-0.023673915153805,0.135902054102827,-0.174198361533908,0.861709573158498,0.918034535610488,"RP9"
"ENSG00000256566",6.59060589223541,-0.16252047472429,0.931754644285629,-0.174424110167858,0.861532167567992,0.918034535610488,NA
"ENSG00000225663",158.00914834444,0.0494968942241052,0.285149887136944,0.173582022847985,0.862193961217269,0.918452163597932,"MCRIP1"
"ENSG00000244687",174.53181389042,-0.0359366977251084,0.207100260535352,-0.173523189358682,0.862240201883501,0.918452163597932,"UBE2V1"
"ENSG00000163235",6.4803846207752,-0.179853510274868,1.03796418799284,-0.173275255885908,0.862435072426279,0.918585897011544,"TGFA"
"ENSG00000196104",7.30181768723485,-0.155778114902216,0.902172761758304,-0.172669938071074,0.862910874761939,0.918944949085466,"SPOCK3"
"ENSG00000224914",6.25160147656335,0.173054346186144,1.00217065537318,0.172679518461557,0.862903343830602,0.918944949085466,"LINC00863"
"ENSG00000161970",43440.9913887426,0.0267195987765753,0.155412639536679,0.17192680631532,0.863495071974702,0.919443758991346,"RPL26"
"ENSG00000179941",53.9299868015987,0.0669569460454179,0.389516494253041,0.171897588506023,0.863518042460742,0.919443758991346,"BBS10"
"ENSG00000102805",300.675397229403,0.0375825550997323,0.219653993760527,0.171098892655263,0.864146006567012,0.919890643719431,"CLN5"
"ENSG00000122482",151.990408486909,-0.0383565490809722,0.223957915286498,-0.171266771401692,0.864014006974363,0.919890643719431,"ZNF644"
"ENSG00000141027",318.72822357441,-0.0294345441297284,0.17201904158239,-0.171112127232905,0.864135600354107,0.919890643719431,"NCOR1"
"ENSG00000103544",9.93376462486911,-0.152175646568642,0.89022925950535,-0.170939839309705,0.864271070427053,0.919949871815317,"VPS35L"
"ENSG00000105875",132.892797445744,0.0377287085659436,0.220985508594709,0.170729333366102,0.864436596762046,0.919978262283662,"WDR91"
"ENSG00000132359",1460.39324872191,-0.0256558901216952,0.15024603778785,-0.17075917940626,0.864413127677125,0.919978262283662,"RAP1GAP2"
"ENSG00000246090",3.70088589227969,0.242915166711635,1.42434397966493,0.170545296767975,0.86458131443192,0.92005838399754,"LOC100507053"
"ENSG00000101193",33.6586181182682,0.104614079479965,0.614162664462169,0.170336110501893,0.864745814125783,0.920159542518329,"GID8"
"ENSG00000004487",533.540725346523,0.0253951819669057,0.149666005171959,0.169679025893207,0.865262569776599,0.920582287329362,"KDM1A"
"ENSG00000114019",662.283486931256,0.0242298642046353,0.142819071287691,0.1696542624607,0.865282045784258,0.920582287329362,"AMOTL2"
"ENSG00000158856",37.2143034489809,-0.0675451169480038,0.398383110400008,-0.169548143946623,0.865365507070767,0.920597168769648,"DMTN"
"ENSG00000096746",2060.03989520418,0.0142623772144057,0.0841896301776146,0.169407766542226,0.865475914982905,0.920640712004373,"HNRNPH3"
"ENSG00000137496",3.63825033231864,-0.222344655733323,1.31479874006897,-0.169109270458884,0.865710693181415,0.920816535185979,"IL18BP"
"ENSG00000122068",304.06766821224,-0.034884930367914,0.206469131554016,-0.16895954424445,0.865828462845815,0.920867883551641,"FYTTD1"
"ENSG00000259863",33.7387999941453,0.094529624438514,0.559925130634494,0.16882547195443,0.86593392218196,0.920906131848568,NA
"ENSG00000196584",529.938004761903,-0.0335157975432832,0.198885114238413,-0.168518381436562,0.866175484161618,0.921089105258454,"XRCC2"
"ENSG00000144228",253.015687022587,0.0302497373591589,0.180397754017921,0.167683558611012,0.866832231363788,0.921639564936336,"SPOPL"
"ENSG00000164944",1284.57829712792,-0.0170363512058839,0.101572338380296,-0.167726287270244,0.866798614896386,0.921639564936336,"VIRMA"
"ENSG00000140987",29.6136156288804,-0.079751867148981,0.476281494168977,-0.167446915585358,0.867018412932888,0.921763558229598,"ZSCAN32"
"ENSG00000091157",216.291910767968,-0.0297759139852921,0.178031296985731,-0.167251008611585,0.86717255053616,0.921853467080198,"WDR7"
"ENSG00000101160",1986.29617526987,0.019371325065721,0.116088085545382,0.166867469428189,0.867474329860283,0.921871043181709,"CTSZ"
"ENSG00000138834",112.302524667499,-0.0437247070263827,0.262154854714368,-0.166789614001324,0.867535591040752,0.921871043181709,"MAPK8IP3"
"ENSG00000153291",13.4712126675473,0.110517950242372,0.662625677097526,0.166787907656205,0.867536933701299,0.921871043181709,"SLC25A27"
"ENSG00000167613",3.44026987239882,-0.228847671816926,1.37167082379013,-0.166838623267197,0.867497027605594,0.921871043181709,"LAIR1"
"ENSG00000175787",61.763437463009,-0.065602758644847,0.392584667476799,-0.167104739638677,0.867287636761466,0.921871043181709,"ZNF169"
"ENSG00000003249",161.376687556298,0.0463936308963712,0.278734204657313,0.166443981833551,0.86780756414351,0.921936826141718,"DBNDD1"
"ENSG00000103253",59.29190681402,-0.0634874764841985,0.381287411128078,-0.166508189442615,0.867757038892639,0.921936826141718,"HAGHL"
"ENSG00000110274",270.346693088786,0.0242759828644874,0.14575145304835,0.16655739861773,0.867718316341244,0.921936826141718,"CEP164"
"ENSG00000117360",32.6230365968241,0.0693031273562686,0.417399920098666,0.166035315339511,0.868129158257743,0.922204543536424,"PRPF3"
"ENSG00000269386",19.7615840280375,0.0959672673124361,0.578561929265955,0.165872074289772,0.868257624514051,0.922267076748352,"RAB11B-AS1"
"ENSG00000078319",111.623299795528,-0.0471268564189071,0.28523460987334,-0.165221381934801,0.868769736194999,0.92247582362417,NA
"ENSG00000156232",373.00523011403,-0.023259193169402,0.140511718143763,-0.165532052960911,0.86852522319614,0.92247582362417,"WHAMM"
"ENSG00000160799",519.418824235276,0.0250094545427653,0.151407184628503,0.165180104260767,0.868802224649433,0.92247582362417,"CCDC12"
"ENSG00000196933",7.62919998611067,-0.169847609079678,1.02806508837083,-0.16521094919081,0.868777947482872,0.92247582362417,NA
"ENSG00000213985",3.80605541338735,-0.256279219483468,1.55048288739951,-0.1652899374551,0.868715778632232,0.92247582362417,NA
"ENSG00000124006",351.633159170113,-0.033554129485868,0.204140194890263,-0.164368068247928,0.869441399507883,0.923080521182514,"OBSL1"
"ENSG00000152348",557.039743814261,-0.0234363580016281,0.143068078849921,-0.163812628155949,0.869878650145308,0.923470757336603,"ATG10"
"ENSG00000135823",724.152070537787,0.0216158010823548,0.132227843196137,0.163473898990332,0.870145322281747,0.923605868756443,"STX6"
"ENSG00000151718",903.894668417688,0.0184221692247779,0.112659487111469,0.16352079791159,0.870108399172197,0.923605868756443,"WWC2"
"ENSG00000119559",92.72750467612,0.0443658199555279,0.271879952834575,0.163181652390981,0.87037541184232,0.92377609790329,"C19orf25"
"ENSG00000163947",84.54508269497,-0.0539669177065111,0.331733847299248,-0.162681372871273,0.870769313894527,0.92412014884001,"ARHGEF3"
"ENSG00000182628",461.857187052485,0.0225835407560388,0.138908166033287,0.162578928229656,0.870849979068665,0.924131742823647,"SKA2"
"ENSG00000101868",1029.78596185544,-0.0266620946150017,0.164088723743588,-0.162485843065396,0.870923275731301,0.924135516232821,"POLA1"
"ENSG00000205755",10.0189090299549,-0.119578512846452,0.738445584461403,-0.161932734601789,0.871358824523522,0.924523643507181,"CRLF2"
"ENSG00000242247",510.246872918769,-0.0232420139448965,0.143795727534476,-0.161632159337447,0.871595530804064,0.924700750895488,"ARFGAP3"
"ENSG00000160310",75.6563463470404,0.0455370247623982,0.282114789824626,0.161413107021811,0.871768044123974,0.924809731221422,"PRMT2"
"ENSG00000023287",1316.46883731524,0.0276138627787682,0.17170361972241,0.160822834273448,0.872232940181511,0.924857782835907,"RB1CC1"
"ENSG00000109534",115.600227098334,0.0518416616041947,0.32253204954901,0.160733364875471,0.87230340971682,0.924857782835907,"GAR1"
"ENSG00000129925",619.924540009071,0.0325063469962287,0.201612115390264,0.161232111142258,0.871910590931556,0.924857782835907,"PGAP6"
"ENSG00000151247",2279.72426618455,0.0115081392461779,0.0715143115521174,0.16092078629312,0.872155790570185,0.924857782835907,"EIF4E"
"ENSG00000155760",91.1582313755141,-0.0507679035425886,0.316196563492817,-0.160558049656798,0.872441497656693,0.924857782835907,"FZD7"
"ENSG00000162600",302.083576394962,-0.0290493652082242,0.18074571569135,-0.160719522989028,0.87231431220893,0.924857782835907,"OMA1"
"ENSG00000172613",256.825759829469,-0.0305068187775183,0.189903636750596,-0.160643678549366,0.872374051130155,0.924857782835907,"RAD9A"
"ENSG00000177692",15.7947786444027,0.117708263354902,0.730723395738116,0.161084569128928,0.872026793577241,0.924857782835907,"DNAJC28"
"ENSG00000240970",18.1888687874446,0.118752466703531,0.738764065367831,0.160744779382852,0.872294419155846,0.924857782835907,NA
"ENSG00000250959",6.71074682740085,-0.145727193705557,0.911931194099259,-0.159800645759789,0.873038115376554,0.925416212051413,NA
"ENSG00000151773",6.3047650406745,0.160037960492689,1.00260339116835,0.159622400943802,0.873178531838742,0.925491019468499,"CCDC122"
"ENSG00000101310",938.276036007196,0.0216230454377522,0.13572646961141,0.159313400692288,0.873421963372789,0.925674992933922,"SEC23B"
"ENSG00000254815",8.25041317578967,0.191001428732794,1.19961129119126,0.159219432273868,0.873495994415612,0.925679416346871,"LMNTD2-AS1"
"ENSG00000183891",127.278294214886,-0.0440545948431498,0.277410371157496,-0.158806589167275,0.873821257291816,0.925950058406546,"TTC32"
"ENSG00000185596",18.4615857941924,-0.0835209692639157,0.527397847412972,-0.158364258924469,0.874169775588411,0.926245297962741,NA
"ENSG00000116750",723.643950733714,0.0356812703256144,0.2257379612488,0.158064997700089,0.8744055816187,0.926347006877949,"UCHL5"
"ENSG00000158158",154.041386574487,-0.0352812735281825,0.223133597846442,-0.158117261894655,0.87436439869221,0.926347006877949,"CNNM4"
"ENSG00000083807",13.6090234957461,0.12324004925459,0.780983517336643,0.157801088651488,0.874613540786624,0.926355531063012,"SLC27A5"
"ENSG00000103254",158.657597368145,0.0589894880149964,0.374061616037795,0.157699922916004,0.874693261237673,0.926355531063012,"ANTKMT"
"ENSG00000105821",338.498733701629,-0.0318171361972163,0.201443325162817,-0.157945844924373,0.874499472407865,0.926355531063012,"DNAJC2"
"ENSG00000179912",10.8199181769449,-0.126086570144737,0.799203914166885,-0.157765205987728,0.87464181683677,0.926355531063012,"R3HDM2"
"ENSG00000148300",1174.7474826415,-0.0256062215339598,0.164189229461263,-0.155955549690919,0.876068058620137,0.9277373807061,"REXO4"
"ENSG00000168939",10.1077665615112,-0.148253450384512,0.951731312231142,-0.155772378694741,0.876212443423381,0.927741996628303,"SPRY3"
"ENSG00000269929",3.78822557950736,0.191904657603703,1.23155403747813,0.155823172807479,0.876172404477371,0.927741996628303,"MIRLET7A1HG"
"ENSG00000013375",27.3547359886278,-0.0809255810221424,0.520837589411141,-0.15537584588247,0.876525025094055,0.927924671049079,"PGM3"
"ENSG00000198948",91.2966724302945,0.0429193793601696,0.276228880453074,0.155376147815437,0.876524787076881,0.927924671049079,"MFAP3L"
"ENSG00000130706",5133.16697956665,-0.0261239937151217,0.168279036475335,-0.155242116084678,0.876630446903629,0.927962138673908,"ADRM1"
"ENSG00000141337",16.1264290119698,-0.104425887950807,0.673730544045867,-0.154996517337201,0.876824062888924,0.927998763368306,"ARSG"
"ENSG00000163521",35.3487998762104,-0.0931515580732348,0.601242631854014,-0.154931724961001,0.876875142716365,0.927998763368306,"GLB1L"
"ENSG00000176658",134.774969763814,0.0317215295985102,0.204596724596612,0.155044171215611,0.876786494724001,0.927998763368306,"MYO1D"
"ENSG00000162599",886.390566834184,-0.020163491429269,0.130308615336249,-0.154736441464281,0.877029099845475,0.928087574033891,"NFIA"
"ENSG00000011465",87.465108475667,0.047737276832911,0.308917902304458,0.154530626023295,0.877191365158515,0.928185161679748,"DCN"
"ENSG00000064199",269.241671195204,-0.0316456425233312,0.205158682439367,-0.154249589376671,0.877412943356908,0.928264055578164,"SPA17"
"ENSG00000177463",724.107065454049,-0.0188889171555523,0.12240385832845,-0.154316354186051,0.877360302994822,0.928264055578164,"NR2C2"
"ENSG00000198804",9.85900045379727,0.110837872011767,0.718935097038073,0.15416951052801,0.877476081818133,0.928264055578164,"MT-CO1"
"ENSG00000161179",73.3617865342488,0.0734329014589555,0.47710654593058,0.153913003469125,0.877678330992664,0.928403892710449,"YDJC"
"ENSG00000013573",265.332964731951,0.0295421951333414,0.192825908306486,0.153206565408139,0.878235380351447,0.92857300296692,"DDX11"
"ENSG00000028528",899.858402811692,0.0161085444399481,0.105346252091576,0.152910465442521,0.87846888274042,0.92857300296692,"SNX1"
"ENSG00000108061",919.388719576335,-0.0270955536457462,0.176723941957649,-0.153321351626706,0.878144863579792,0.92857300296692,"SHOC2"
"ENSG00000114388",69.664336927233,0.0511186176113457,0.333913410465305,0.153089441781067,0.878327741970106,0.92857300296692,"NPRL2"
"ENSG00000151413",257.867540364874,0.0260463280323126,0.170041761700375,0.153176065525644,0.87825943185924,0.92857300296692,"NUBPL"
"ENSG00000166348",365.086992756248,0.0234479229016907,0.153243615306028,0.153010765602633,0.878389785541418,0.92857300296692,"USP54"
"ENSG00000171953",263.405231319621,0.0341749194454628,0.2226783384667,0.153472132407587,0.878025965058636,0.92857300296692,"ATPAF2"
"ENSG00000184916",8.26899054363932,-0.148114871105989,0.968556220156109,-0.152923359556884,0.878458714310521,0.92857300296692,"JAG2"
"ENSG00000215105",8.24638676134762,0.155501967205347,1.01357072041137,0.153419947985706,0.878067114889733,0.92857300296692,NA
"ENSG00000179943",68.9862881491763,0.0689138042731272,0.451686012587249,0.152570153497537,0.878737263448173,0.928782601735003,"FIZ1"
"ENSG00000163312",89.2402547705107,-0.0396409000504695,0.259998661401746,-0.152465785157321,0.878819574398799,0.928795516059856,"HELQ"
"ENSG00000100347",408.401364833447,-0.0225266307159362,0.147835600688795,-0.152376224745462,0.878890207999088,0.928796087901421,"SAMM50"
"ENSG00000169871",205.968293252473,-0.030213010764348,0.198447591028529,-0.152246800315175,0.878992282853319,0.928829883579692,"TRIM56"
"ENSG00000267374",12.0241791880011,0.112442329521201,0.739237505172323,0.152105823547183,0.879103471129072,0.92887330323988,"MIR924HG"
"ENSG00000102221",238.345249527578,-0.0272166340600241,0.179260572323274,-0.151827218374279,0.879323213838888,0.928957339279208,"JADE3"
"ENSG00000164022",1185.28934112766,0.0217558880043502,0.143229761031278,0.151895024104657,0.879269732945493,0.928957339279208,"AIMP1"
"ENSG00000114554",449.423219826346,-0.0481515070505635,0.318079079759875,-0.151382187998388,0.879674239449863,0.929195977667852,"PLXNA1"
"ENSG00000123685",79.4251003697932,-0.0431726627031534,0.285344688661023,-0.15130003963186,0.879739038020237,0.929195977667852,"BATF3"
"ENSG00000168303",87.8140246121998,0.0468666157485623,0.309812480702424,0.151274137317851,0.87975946991328,0.929195977667852,"MPLKIP"
"ENSG00000260456",4.66332148912787,0.16304341791982,1.07929370473368,0.151064920702054,0.879924504106946,0.929296214546994,"C16orf95"
"ENSG00000105298",486.686671665989,0.0210415228149842,0.139675500145537,0.150645766745489,0.880255156702311,0.929423193742018,"CACTIN"
"ENSG00000119599",342.399403943641,0.0253729467829259,0.168354525729705,0.150711403052286,0.880203377652207,0.929423193742018,"DCAF4"
"ENSG00000122406",26943.9513705373,-0.0149107038358243,0.0989239358922786,-0.150728978799035,0.880189512616069,0.929423193742018,"RPL5"
"ENSG00000122674",8.20514971498081,0.127814509492978,0.849756167318926,0.150413158984473,0.880438660009737,0.929542879753727,"CCZ1"
"ENSG00000198680",357.573847141633,-0.0215063692677282,0.143706082654091,-0.149655246810223,0.881036618302373,0.930100081988906,"TUSC1"
"ENSG00000079277",7.24184995526543,0.13724133902185,0.919591432039904,0.149241646061677,0.881362959141615,0.930314953105133,"MKNK1"
